RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31
1208,168,Mobile County,county,AL,AL,"Mobile, AL",01,097,740.4477205713216,743.4607702615311,752.4348121702975,755.5662517899806,756.5658717041131,754.5094911380078,753.6830358682803,756.2130456086031,753.6393348765864,757.4898402912296,756.3039370253534,760.2407785684335,759.5843808489536,763.2702798914831,766.8495915085792,771.2495890906963,771.3487367090871,777.0677417554689,777.327017672161,777.6731743668021,775.2072725442349,777.0433908565935,781.3729294970595,782.9070617392149,787.4966404690929,791.8580140475583,791.1265754759273,793.4105653733948,796.1107197732554,799.4750090535722,790.8986232934287,787.567858191919,789.7224994094453,798.6670199148766,804.9628914854061,804.4925655822682,802.7813252453857,804.5457353928003,810.5432272597113,825.8515267390671,823.9429762166216,826.2398522885345,819.6934982569197,819.5428364779827,824.5171630457694,822.7454918199404,827.7126208419769,827.2780330946206,833.6399767963608,840.1013561244698,845.1429513515192,852.9407244055267,859.468026718292,863.4498657433912,858.1001588557641,849.5776463383463,841.7518836925739,849.9252112318958,852.5131997792133,856.5857566323867,860.2578809847005,868.0877234604584,873.3367352943628,873.3035169433664,879.9503205990014,883.4307024507287,876.9829686529322,873.9315484986121,882.639920102536,891.7311611461968,899.9828833228199,910.0422411522753,922.7913244129455,948.677588463249,968.076922077756,997.4825543212008,1013.3377654590663,1035.4908138958733,1055.3199231731712,1063.539506627464,1052.2908895939702,1050.9412479514833,1045.9914286657508,1043.3219996637795,1049.032623638603,1066.4937217800873,1095.0607447028144,1102.637240883671,1112.4001538561495,1125.0569563605034,1140.2970349971927,1149.114247311828
3166,169,Hillsborough County,county,NH,NH,"Manchester-Nashua, NH",33,011,1146.638421011856,1157.1624382827458,1172.3996262647254,1186.5973834769788,1193.5375408433756,1201.1677268265978,1205.4051342013554,1200.4924084315462,1194.7717636193777,1196.2564257733213,1199.5201558088418,1199.5838313439833,1211.984853898835,1216.8095693682562,1224.7288811601309,1219.9699315179962,1235.6778375324616,1247.5474702682318,1249.2074762953612,1252.9223905073884,1253.374640820885,1252.0057682651932,1246.8878571045643,1252.3568448671099,1272.8719087204413,1281.9578649295045,1293.6138497099666,1293.1150252541765,1295.7682359839218,1302.76437129225,1304.5244155343514,1311.69378369218,1299.081304893036,1296.7024082271967,1295.57315596933,1300.5571140466702,1314.4013341998564,1328.112956796808,1352.1821536802577,1368.6610365375723,1382.5019603354738,1381.7572041520898,1382.9041481887293,1381.9885517062937,1389.0956817765432,1387.662094978329,1384.9831115488591,1386.6119907515929,1394.616325321645,1410.835875240111,1425.3105126221558,1435.9524948078802,1462.7031026907464,1467.4359250605032,1473.5298204745468,1445.545252318679,1448.1632933487008,1451.7574511741952,1459.5432635569832,1471.7216920804588,1480.9323985093085,1470.7821058422437,1451.405523671841,1443.1814683097127,1468.3965952812987,1480.184692414042,1501.0756889784498,1507.0420147443588,1546.583710412951,1560.687338159634,1568.925086861848,1567.6543382165457,1571.7673049719424,1593.5762697613384,1607.1341065644674,1640.2923168220575,1680.5063244233756,1725.9537183243401,1762.5476337698087,1785.7633877067146,1803.439225026531,1792.7810622945642,1807.2426247288886,1832.5091807267295,1875.9158371327533,1896.7943457727615,1867.277091013711,1866.6789723296786,1879.6530012155342,1930.0823832026836,1951.8744635182995,1954.5276353276352
2507,170,Richland County,county,SC,SC,"Columbia, SC",45,079,914.286054430821,920.3179500284972,935.031234568284,939.3335240147002,946.9799568136101,948.4130168454645,945.1729926224715,939.1233621816853,939.7497555755997,931.5109507579941,936.6488443043173,926.1664043488829,945.4075748186789,945.6766707023594,962.6606937061978,961.8016022420104,969.4831785030302,969.9100481821674,968.299521997197,966.8029180059302,968.5158517218781,969.7067997335799,967.068134253379,968.6786177907137,978.4679900897041,986.4454997098777,992.1621515210755,993.8667623419348,992.7394831791323,996.9132316036693,993.1006171582659,997.3797674639842,998.1357715715405,999.9514871523289,995.7337049307268,997.9239282066321,1007.5888918588079,1023.1607926128792,1030.0562817567381,1030.390732959218,1030.3834999045064,1030.1985578791343,1033.3543817552018,1032.5579232979921,1035.3235354587105,1038.4959129693473,1045.885950792492,1050.2983496081163,1058.9616842761477,1064.6695387850114,1070.1084932013325,1072.9393364148805,1078.6208943063962,1080.2326255640749,1072.0769723805513,1067.005923750875,1069.1801391931958,1073.6828262839008,1079.7534468787348,1080.7281227955716,1092.654326775601,1090.822483967583,1098.8216585833038,1105.9469303195915,1121.6483375213952,1122.0242833505672,1122.923866236874,1119.4056735639247,1126.0360003925302,1124.5310473163813,1137.950687018465,1147.7015177795263,1169.919497221522,1176.680092001245,1194.3285351636955,1216.557274414775,1250.9730568707291,1273.4373084615318,1285.952684680691,1293.7258175770658,1315.3703828623459,1320.2862442709838,1311.5588928046755,1302.3598704250833,1317.2984430913702,1339.25200251605,1364.9032243104493,1372.7051199076925,1400.4744808661528,1399.0873750277422,1410.2456996891076,1401.0405303030304
2661,171,Clackamas County,county,OR,OR,"Portland-Vancouver-Hillsboro, OR-WA",41,005,1254.6801358443192,1260.151142565729,1272.4708615195002,1304.1147546866487,1329.8153030778033,1352.8010224440534,1348.8897914908782,1357.5257614321306,1348.4039331793745,1349.1907600817265,1333.7014058315867,1344.8905160465697,1357.2729535028147,1389.9592494759272,1407.2554196678796,1437.5191672202945,1449.2997594241567,1454.33269294085,1440.6702812013878,1426.238301449596,1417.3484469115508,1416.72444548932,1421.1270380520152,1428.4766354268982,1441.5625692939743,1458.287562232108,1485.8765401006196,1492.2047119272304,1501.2504483238065,1489.8178672649346,1488.8771343686203,1473.3070077231466,1468.8594264415867,1455.1003900952016,1452.6581182661682,1460.4699805611106,1479.6075038143683,1504.3835072689462,1525.493647363895,1543.3549984911017,1571.0001106409989,1576.066618062222,1576.1079576921431,1558.9160251406981,1551.3001268895775,1543.7696655809193,1535.5964570348306,1536.3575303497578,1545.2259128744536,1561.782376020836,1581.8365103616286,1594.092319682544,1603.4756723175276,1611.2523413293404,1619.1822069472648,1618.3811107525728,1599.9972198411226,1601.7295430585912,1593.5091285453072,1604.3557577594254,1591.4766951260478,1591.7404243610774,1585.8269817270013,1591.8631009459789,1608.7172396945248,1624.8293028758894,1637.438129282476,1647.6628673113028,1660.337055696979,1656.5097530214478,1659.005783163358,1669.8570128108793,1689.104694552385,1711.4960936262287,1736.7912466901626,1777.4537034225623,1821.762239248843,1859.2052840976446,1891.4584515742029,1902.644737577317,1892.5286988550506,1882.8832524796524,1871.0167778524462,1879.7126657556137,1904.6990537914621,1931.7449430263293,1982.7355713985276,2015.2981828177492,2042.5277505285305,2049.6953559335634,2048.6207102876397,2050.422729506669
1721,172,Genesee County,county,MI,MI,"Flint, MI",26,049,778.9662290362455,780.5179438008971,785.845013461275,789.2761943201124,787.2478538393382,791.4211534264875,789.9092785677126,791.7071936439984,789.7463162292978,788.4681037807212,792.0549125484639,795.4200824966387,799.102487367051,802.375329680911,811.7633363725848,816.7197772633091,820.3073873767352,817.0457604030081,817.3489618718106,814.8515093644558,812.027407006957,815.8781583697329,818.2110544466669,830.761683127842,832.2076958267166,835.1358957988899,828.9969830859437,827.2746486289941,844.1056385934908,846.6507970994497,854.2016185961498,845.6114346707673,849.1791872617645,845.8022726640788,842.3188647681725,838.7144427860349,851.198386242825,859.2790244478542,869.7645301154781,871.6416997094002,878.9354537515661,883.8209222524517,883.3899941880942,881.9586130504033,876.0540825252264,871.1683377360756,870.6409645920813,875.8667049313386,882.9005031443917,885.360936649105,896.3684031885996,905.3809205849135,915.4381171134345,917.8590938393581,925.9393053036385,922.3448286458157,914.5380347266619,905.1931470292569,916.3335771889241,916.1121920135791,919.1142247802867,926.9054459535698,939.5798835149169,945.8044513221823,929.8244770410855,918.275358654953,930.2132302447641,952.9454790443747,987.5165550248888,989.8996155413112,997.5838170170292,998.3932860995019,1010.5603954020839,983.1091176441139,1001.8483529527417,1017.6907432021574,1075.2711014058598,1089.2707972668093,1113.8438352025419,1139.596624601743,1150.7851307264286,1140.5203994092603,1139.2745591906262,1135.5564398911108,1157.98215445394,1154.7982835788641,1172.9948409543442,1190.99859315525,1215.0873121244504,1216.1056985252587,1200.4167343154209,1191.962962962963
2897,173,Charleston County,county,SC,SC,"Charleston-North Charleston, SC",45,019,1199.4548835909534,1209.046772675185,1214.3404376744568,1226.0384011962053,1241.761032268874,1240.8648150122485,1241.9600280227896,1235.9167954100863,1247.101952487531,1243.2630964012815,1248.9975592826784,1257.6575631060173,1271.3361586056672,1282.6221704739596,1289.0775579620667,1301.5249343538576,1310.7258353432198,1312.3718437878404,1311.7326489001155,1306.184222290629,1299.2017684369653,1301.6550320122033,1307.184411407254,1319.3507870965227,1325.4777095521936,1336.074485052564,1350.719086996169,1360.8989156421915,1367.1537216521558,1365.9001242137801,1368.721213657336,1365.6468171293134,1372.046942406035,1362.1583045155796,1364.6475355444538,1367.2782701481976,1377.4384027405963,1387.2606887003749,1389.188262776396,1400.1159848498191,1405.318264587206,1413.1158079034237,1417.3119275568158,1409.059010684777,1404.2922524090206,1397.51554500958,1406.7368911629198,1414.464761686368,1422.745977587659,1428.1625653061874,1436.856202933004,1446.700517551657,1457.1980153523223,1455.9541964933292,1453.178597694951,1448.167740295916,1450.4392953210695,1451.7000852300712,1458.5322086423641,1466.6618195246272,1470.0219008868305,1465.2049540256992,1451.5492737099278,1447.5671352102383,1455.5260653438377,1469.1046756122641,1480.7537520446288,1476.1680581553971,1467.8992567714604,1473.939456124226,1489.7087953235023,1507.9712943956274,1521.1192877193998,1539.7657352080435,1573.6910578295722,1608.8108476704901,1655.2269839526398,1711.3755324063802,1744.9051003972459,1759.4581424555056,1767.2392700089388,1781.9801176092592,1779.7852688783203,1775.827268259178,1776.486135277333,1825.0743654005103,1873.6654838764337,1924.8054463456106,1959.800525179228,2004.6782399921274,2029.8235680424862,2044.8388951923164
2596,174,Waukesha County,county,WI,WI,"Milwaukee-Waukesha, WI",55,133,,,,,,,,,,,,,,,1093.0832656236153,1114.7641917405513,1111.585781524083,1121.917116542615,1124.0027015885291,1130.3504551702188,1128.3073771108814,1130.1705404270497,1122.2462277386517,1126.572728801159,1132.5165063064744,1138.8438313469594,1143.4379950859886,1136.4936636254638,1138.648777478522,1140.8972824206608,1140.7281939081122,1144.5416301339571,1145.938309659359,1158.2546901045578,1153.9180828654332,1153.9484435796287,1152.4476176415583,1163.6101224862311,1179.0113416154527,1186.9704316763039,1184.3568628491375,1182.4180627083447,1181.3199380402882,1189.69407232625,1185.326882910084,1184.4226563564384,1185.515564818914,1192.9320659255432,1208.0418944020412,1222.0680694759565,1232.480502418878,1233.7453383372822,1232.1837210626534,1229.4001058643603,1230.0612763010076,1230.2633078143563,1227.5889134229487,1233.8968986496293,1229.455112986683,1246.6703499065409,1244.3873016878947,1247.0945793862898,1238.1144811198392,1236.9868936956577,1241.3802057448875,1242.8767660338262,1260.6925961229479,1267.624854300925,1271.0219808104027,1268.052297952944,1262.9693079272058,1271.8676304993112,1272.5621523172008,1292.5566565433548,1316.9086373100654,1333.572377798459,1340.9739260878875,1348.4500451872157,1352.960252351928,1364.376049069214,1366.5450203564992,1372.582219928141,1359.8351528323058,1370.526005089101,1381.0341468742624,1411.2443703549782,1418.1210287991582,1434.9368778345772,1442.6354350464483,1446.4722187234981,1435.6003793151958,1440.5964646464645
1887,175,Loudoun County,county,VA,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51,107,1818.4547907546028,1828.5820168017208,1842.2956640325617,1845.8412366177,1849.456565742765,1842.543621035826,1842.0607846865316,1829.9948024490475,1817.1945662637884,1816.6617259242612,1815.523188184583,1831.5024967291884,1840.6044963966992,1858.769981477015,1867.3214202716913,1868.5000572838173,1870.6359619908712,1871.5751028069517,1862.9246452304822,1855.1979284276647,1844.990596553961,1836.9226046838508,1840.2637407391899,1851.9399295130643,1879.0600982688936,1890.0756580557124,1891.2906828779332,1895.2675281128966,1899.6394972985888,1900.1588842901197,1892.3850254940073,1873.547451680337,1864.9209716757045,1857.465425946268,1878.588242017943,1891.532316649118,1910.3278178058722,1909.3404960852395,1910.6376483650856,1916.2340542313323,1921.913858297655,1941.237905844413,1934.1045074796143,1935.6124346226497,1931.9440091920658,1939.7990123718075,1935.439299567134,1933.1486987949365,1944.5645344661264,1954.3519564156188,1965.7270322907189,1971.732432487205,1987.4193700776964,1992.752860224693,1986.6290628416969,1977.2175523175881,1984.3484482719748,1976.8209427623428,1985.5973815973703,1967.0241978332895,1978.1520910511779,1982.2155807631152,1999.6900559438104,2005.3786183960005,2011.755604533669,2014.7687943299875,2023.1437655028415,2021.3108508905943,2023.7695833536707,2018.919594250725,2020.113753117728,1994.5928904804819,1996.5804483962736,2010.6213850253635,2066.3050101399917,2115.257911738814,2155.938399199713,2191.4923820119852,2208.296743307387,2216.6944773678833,2216.0867208802038,2225.6928449056772,2242.9507832762088,2272.3400328419943,2293.640900384623,2328.0421149965837,2358.458025084474,2405.583722487724,2426.809380673905,2424.353768385851,2422.320103930478,2417.5931904409954
3223,176,Saint Charles County,county,MO,MO,"St. Louis, MO-IL",29,183,1065.5020423034239,1087.3109262115474,1087.990248853356,1090.6152187137645,1078.6391773082896,1076.869791851865,1081.228007903212,1087.1736871967958,1093.3588163921704,1088.3986573179386,1085.224692833335,1087.7553952367261,1098.4484110818591,1107.0693368141908,1114.2219625880277,1114.3055669628482,1112.1640635815866,1107.495364973125,1112.1597522512068,1113.8189746347773,1116.964561521858,1118.2286329532317,1113.621757522966,1113.7483465486464,1117.8930182649028,1130.0002941241014,1136.1288246427664,1139.8190809997525,1137.525132190664,1136.3644511973134,1130.0945589216005,1133.6250728567124,1137.189425501674,1140.859355840266,1141.6886534251605,1142.7692796601525,1137.5320315104934,1142.1275265500622,1151.424948499094,1170.210287123148,1175.1130944113097,1178.5422491992551,1176.5219486500173,1176.4030266177188,1172.4606707006672,1172.8683362644429,1173.265201653337,1177.042894515452,1181.5566137014669,1187.7033198938025,1196.4250785930205,1207.051150091897,1213.6390577972422,1217.9815284412982,1210.1107454144035,1211.7780170317026,1204.1840945383851,1205.6680910185487,1203.1716824715818,1212.4410834073742,1224.5421585295474,1222.5444117572617,1218.614765446358,1218.9855975538778,1230.2584594092855,1245.1709229235014,1247.4631371143855,1250.2221493911104,1249.2719925464853,1254.3416863966388,1259.9335857235676,1268.2359238229951,1278.157171680186,1289.6543114700228,1309.4634251585974,1326.6469052266502,1354.5107978409483,1362.970026772865,1388.2147478847787,1397.4575784901347,1416.3760844304177,1419.3635959997282,1431.4896999733392,1454.9667123751083,1479.1880132735025,1495.4354832050144,1500.2148197376625,1514.18034714435,1526.3659410619025,1545.206565321994,1548.1510590444964,1551.6552589202474
1981,177,Pulaski County,county,AR,AR,"Little Rock-North Little Rock-Conway, AR",05,119,776.1768042532997,789.2476349095871,791.3392926345683,797.2538022010763,797.7420463688969,792.8655550304634,791.09455200886,796.6332224011912,802.6492044031693,798.8772816148515,794.6357241126419,794.2038313388235,797.674695510832,798.9380266586624,797.9153011664575,800.5438132828086,801.3847601138801,802.9333503100183,802.7964304309514,803.3989689613866,805.2125023639976,806.0895313641573,807.5827899300459,810.1996299220558,815.106914456754,817.6799229441305,816.8032290468856,816.2952773205511,817.1315635578546,820.3175334714318,821.1286150503901,817.9543119000192,817.9536526165779,814.9715594832956,817.8426078904773,819.7757063625505,823.3923023150585,825.7301445042651,824.1139212005917,820.0294898611752,821.681834665713,824.9020096091119,831.9544736087721,834.2928004077086,836.4768650744445,834.6049212881558,831.3836945729856,832.105813053379,839.0910755345674,845.2207830077768,848.4769392465217,851.9564316234461,855.0711616837095,851.4222687837278,849.4126175293385,849.5163980791117,854.9694307599094,854.1342527447792,852.8588229602764,854.0134224561008,858.7874591930238,863.2390136371988,866.3925661425486,873.2575777758839,885.087848079191,895.8339564223864,901.3054920426991,902.2549167529205,903.1986336776447,906.9683201731538,913.7691440743951,922.1661183891681,931.1929073802386,941.0768281988306,950.7318174094648,964.5039290818673,982.0475065870219,1003.1214442832216,1017.0192629247667,1015.513525182146,1018.5438399168357,1019.1589237070799,1018.9733170300791,1014.7614551338999,1020.9516199373132,1034.0787470827904,1045.1736863951528,1052.3886592550339,1070.2635198136147,1073.857581999332,1078.7819498292326,1075.4280952380952
1953,178,Orleans Parish,county,LA,LA,"New Orleans-Metairie, LA",22,071,1303.3068621160257,1301.2586565402685,1300.2305416949293,1301.1601006178082,1313.520725426201,1328.4808041681931,1334.3960242901974,1330.4533459189588,1321.665911366056,1328.2882312145164,1325.8186673340838,1326.445794369497,1327.467224359595,1335.1355545378003,1340.8880690035048,1333.0315723491208,1318.562234120022,1318.3886226583083,1317.1820039027032,1320.918663231156,1306.5897062269305,1296.8574288273028,1295.0066103691427,1299.5742662440414,1310.6685664434026,1322.4805796004355,1332.8327388789785,1338.2940709085635,1337.3872741049815,1338.3743768163708,1332.197170619629,1328.7906325153594,1326.4203544772406,1324.1639855622818,1330.171964051182,1335.9154821391728,1347.6583816564482,1354.1508634429263,1357.1728019776142,1362.1934146485696,1358.2472537050526,1358.5832998701533,1354.3444174521185,1354.4882161835978,1347.3055805569093,1349.3038391791777,1356.8089612872734,1368.1307129343086,1375.957741822384,1380.920482438553,1387.1510377184543,1391.5981743046402,1392.1348477464478,1399.470260946476,1400.7756310041652,1402.4771779840523,1404.2956108578737,1409.554236491803,1418.025084622113,1419.7899120901309,1423.3592771555352,1421.7405404690603,1418.2589296840003,1415.9995836786834,1417.2398509428263,1420.821540802278,1420.1219742023827,1431.2788413930298,1442.0169741673953,1446.8816901868493,1438.28550889978,1429.0506575870104,1442.8933723015034,1456.7990106511043,1476.1967974407962,1480.983611604072,1491.358462494458,1502.7535014273244,1520.7072643168208,1537.209210407682,1549.8432252961456,1568.4596571253232,1577.5772075205648,1596.9862091174866,1602.583508014584,1633.7818617337273,1649.9189866407623,1662.9308415983426,1667.9027741769046,1666.0772905676672,1665.1361354108074,1662.9570974688334
1325,179,Placer County,county,CA,CA,"Sacramento-Roseville-Folsom, CA",06,061,1584.941711172445,1607.7814711638327,1618.867762083152,1626.629578046222,1621.7702527099755,1625.9382123598032,1640.8523204028268,1641.281241017015,1644.4239018095675,1660.4977055319976,1669.724291409717,1677.9835578632808,1664.3074723571578,1674.8868721849205,1694.8177410067713,1711.995405243563,1737.7425324140763,1741.9965876169342,1740.4589164318102,1736.4871725236444,1746.7277872636205,1743.448529814579,1748.555108651951,1756.1850304220166,1782.9372262402626,1800.2577574588884,1816.226978485915,1838.0738354825473,1858.8223710269021,1869.2284223652048,1870.0174874463464,1868.8865006535684,1859.9882596056127,1859.344360800826,1857.0555697820387,1871.663218535994,1879.6551156846244,1891.2815644981881,1902.3828973340517,1919.1821548078326,1937.5488183455761,1941.5903406506604,1949.5522751421336,1941.7400292106845,1943.6934290085244,1936.3945813144962,1949.214275589656,1964.7584123145057,1983.572947122813,1991.45704997789,1999.5269195439735,2013.3371641159624,2027.3006123948803,2039.8914871728093,2045.0711175436343,2042.822675751545,2036.3515846433995,2025.8879295807194,2019.0191274198385,2024.354017326603,2031.6001691124804,2029.0868404185526,2022.9930746730488,2029.8772224504978,2065.98485847477,2101.259541945704,2135.45003812262,2154.532569254786,2181.8906892376767,2184.685176068695,2197.5112811396984,2209.7906064971694,2235.920162654163,2270.213358020269,2315.1415317261444,2374.3629791578246,2427.853419857638,2468.0758787423856,2495.190951916092,2489.121698533735,2498.219965017068,2484.5491570149443,2483.9945053615543,2481.077175417182,2498.7937092471743,2520.2985584215407,2541.4450634078125,2562.160541957131,2586.1661090356647,2580.550202815818,2574.705070894813,2567.1947000521645
1916,180,Manatee County,county,FL,FL,"North Port-Sarasota-Bradenton, FL",12,081,1343.4220802356358,1332.4594703255282,1343.6690699157045,1351.2819745804416,1367.5837197726794,1370.2486385229072,1371.7635494115111,1376.6463805251149,1387.3738984130068,1394.5875747336142,1407.3919913159828,1408.3854964412021,1417.3961077230322,1404.7673209800128,1400.211264533615,1398.4034140407002,1407.0138956552612,1413.0707767187498,1413.8205982415818,1421.6459419342916,1439.819455970604,1457.1724425290763,1454.791695461564,1449.945267410421,1455.0573817759496,1464.2105750196188,1470.6781925510475,1463.6867536029056,1462.3816713454933,1463.108044913651,1472.851300796325,1495.2042269456656,1502.8543577520002,1508.96080309202,1504.4190303487787,1510.2357467771149,1509.4956284482414,1507.0769088017419,1511.5249329445978,1509.6842682362608,1518.4321697889682,1520.7498407929597,1535.3066463481418,1545.7747077442666,1559.0143733715556,1569.0533292111381,1572.264889184373,1568.398936156318,1563.7192589806489,1564.693718201722,1565.8488918114801,1576.01500125983,1586.740120998104,1604.3988313768202,1605.8271329283773,1614.2277991799192,1621.5785223717917,1629.8643888269517,1633.5761256927287,1624.6548495850188,1622.753847640326,1610.8932768571779,1609.2655612303297,1601.8130296714476,1602.8403568398376,1615.1621785103032,1631.400264660392,1664.191028465446,1679.4575723101086,1734.8480206325562,1752.752607891268,1757.7230193508753,1731.472670080412,1749.653702614679,1814.1554571166416,1901.5383411107866,1977.672351256445,2057.195330808893,2132.207735159848,2196.305777647389,2264.1897902785836,2316.2694996793816,2351.283347416408,2351.713749377751,2326.7853146643038,2355.6968112117866,2367.2195345051364,2412.581060946565,2415.0957186500923,2373.0187530366898,2361.5228746955463,2363.3589466089466
1290,181,Orange County,county,NY,NY,"Poughkeepsie-Newburgh-Middletown, NY",36,071,1352.9001899348746,1367.3107873059025,1384.118936944612,1403.312378289584,1407.1126910892096,1406.0777328332028,1406.821599440584,1413.6209758628022,1422.662852761754,1425.9997704328568,1425.7175938682662,1424.3202340953467,1423.61523284014,1431.860350359192,1448.2398099510979,1449.8464539840536,1444.9557499481778,1437.387856594108,1443.3012505757479,1445.929511278029,1444.9364923225787,1456.9705068514788,1462.7627064594901,1473.63499758648,1470.074206657919,1485.5702916360567,1491.298453819469,1496.9169006290535,1495.0810425984303,1497.3604732661456,1504.5140891398025,1505.1392691357703,1516.365613359281,1520.3944249278793,1537.243074981897,1533.0686076661245,1544.3400744838527,1544.435088452321,1553.101265445941,1554.147868503688,1563.7316734596388,1568.7456705721847,1569.6063032641157,1562.0860963869734,1565.406959009599,1582.4626136279505,1591.3303635496138,1595.314012461444,1595.841954811908,1617.9085546037606,1628.546270634894,1628.9168101516195,1623.781553711643,1631.8937939768462,1639.0513499825115,1634.6795146056506,1640.326268859082,1633.2696225819816,1637.4737967605583,1638.5293948513715,1667.8566698114287,1684.2981093692836,1690.2635130096332,1676.148155995945,1693.5887225712422,1712.3319002112412,1733.0734756888878,1722.36023692571,1737.4226195405868,1755.4822363178964,1799.8575400655502,1794.955915527848,1811.095182157087,1812.565539344062,1842.6876057008635,1860.0876091956407,1889.604756550577,1925.9502167329465,1979.460713871189,2009.3254327087502,2017.5817088533668,2006.4311508836267,1995.6860609597388,2056.6648095473925,2076.22647215821,2141.852896027496,2130.6391258203857,2158.649152656505,2156.241893276958,2146.0452953640715,2149.724561659329,2138.892352941177
904,182,Butler County,county,OH,OH,"Cincinnati, OH-KY-IN",39,017,1078.9836623773929,1096.4529739762706,1098.8112309220978,1104.1074515133812,1109.0142219560325,1115.0484689739246,1117.2178638216842,1112.0591514251503,1111.1130214293346,1103.8648442441458,1104.40252703884,1100.6794039829342,1113.1584805615762,1117.9681422112697,1129.2453709352299,1129.9793826787522,1129.5918295048787,1133.3139299536695,1135.489853598376,1138.1727321247508,1137.2401582756488,1139.3034345587603,1142.8290291480905,1141.922664864362,1146.4537288284264,1158.5743364464033,1163.6008103637744,1168.6254773915064,1166.165956511758,1167.8180447097131,1166.043955051586,1166.2358045829903,1167.108731172798,1176.4564039649754,1179.8653827927424,1179.4429349535117,1175.467850627475,1177.0982368399461,1184.9848888521285,1193.6995193007544,1200.6785294512097,1207.5224055877884,1202.6891685238804,1203.0432621913033,1202.4459295931829,1207.0612467675296,1201.4736331953382,1212.128863401176,1224.299823510226,1240.2497081114827,1239.7650756430246,1245.538807053543,1249.7024126516792,1254.8919819970715,1254.5448087716914,1253.1856332946752,1249.4051057881222,1241.6423699978814,1246.3555517301306,1260.3332761398278,1277.5299759369473,1292.0885960732546,1288.2448402419777,1285.8763347378151,1274.5722385153729,1284.9199344781362,1294.4843587100345,1303.533723389624,1304.8343307367184,1302.5940043666055,1317.0149959587104,1328.800655134887,1357.3052983763073,1369.8858928984112,1388.6277531412807,1406.3442339367425,1432.5237215384266,1448.2136509368147,1450.6591595799525,1466.5356786861041,1485.5923402023889,1508.9331651547352,1512.9548511675262,1525.74130106829,1543.3080043487575,1569.2285830775638,1599.267944397218,1636.8403124837907,1664.873029874215,1668.478609238461,1643.3972469045407,1618.3605030721965
1712,183,Forsyth County,county,NC,NC,"Winston-Salem, NC",37,067,981.9894129413539,984.9887957203582,992.2467289304178,1002.3661063366544,1009.7162635560904,1012.841060058154,1007.69242831435,1007.6689896176907,1003.653261918039,1001.3412438382068,999.9494391597283,1004.7919354705053,1011.5437486059776,1019.862691152995,1024.1240967500269,1022.1239820538991,1026.7973797007073,1028.9555404888824,1032.810835782608,1028.2204661594888,1027.4096453790237,1027.7939784801895,1030.2070852281952,1031.2468140192107,1043.700292770295,1054.1171893735204,1066.2549955103002,1071.1397208133349,1073.356058150738,1073.4485336768837,1075.6106374926596,1077.761884133396,1076.4444923521041,1064.7451535243947,1066.3836023382507,1072.7089811936896,1090.3266778374614,1099.7330660072796,1109.6092190082354,1113.3968716458057,1115.0743526127972,1116.9399343603845,1121.96284561791,1121.2053554355869,1122.8135572283581,1121.5434904173107,1130.791144626292,1137.970449059326,1150.4074271972777,1158.0507703811654,1169.8622106262897,1177.303680754905,1181.2373241567236,1180.5745661776457,1178.8557089747646,1183.0730772313782,1182.0394295421684,1179.6083979502032,1184.7312217004253,1191.7346909917958,1204.969080178604,1201.8124024740562,1207.7266295574784,1217.1773462309313,1240.3840140184057,1258.3087035042747,1266.9748514645946,1266.8517887561384,1269.6814221205582,1274.3226767415424,1284.6615388793177,1289.6291032009815,1309.7371159397228,1329.3988638885226,1361.826034618373,1387.921497996829,1416.1835049811175,1439.5039634359803,1455.5857075067065,1464.5469233316503,1480.6450205195758,1472.7035890398897,1484.0112392687508,1499.5337387216216,1527.8547988975836,1543.4169640680725,1560.270055066151,1582.3586502507228,1602.6623172443728,1609.2044932834008,1629.1396807262947,1634.6094911475484
