,State,County,latitude,longitude,rent,Annual_Average_Employment,Annual_Average_Pay,Industry,NAICS,State_Name_Full,Ticker,decision
0,AL,Autauga County,32.5322367,-86.6464395,1593.3020560276436,2129,61660,goods-producing,101,Alabama,AL_Autauga County_goods-producing,CONSIDER
1,AL,Autauga County,32.5322367,-86.6464395,1593.3020560276436,176,72310,natural resources and mining,1011,Alabama,AL_Autauga County_natural resources and mining,CONSIDER
2,AL,Autauga County,32.5322367,-86.6464395,1593.3020560276436,468,50631,construction,1012,Alabama,AL_Autauga County_construction,CONSIDER
3,AL,Autauga County,32.5322367,-86.6464395,1593.3020560276436,1485,63874,manufacturing,1013,Alabama,AL_Autauga County_manufacturing,CONSIDER
4,AL,Autauga County,32.5322367,-86.6464395,1593.3020560276436,6478,37274,service-providing,102,Alabama,AL_Autauga County_service-providing,CONSIDER
5,AL,Autauga County,32.5322367,-86.6464395,1593.3020560276436,2296,41118,"trade, transportation, and utilities",1021,Alabama,"AL_Autauga County_trade, transportation, and utilities",CONSIDER
6,AL,Autauga County,32.5322367,-86.6464395,1593.3020560276436,22,64710,information,1022,Alabama,AL_Autauga County_information,CONSIDER
7,AL,Autauga County,32.5322367,-86.6464395,1593.3020560276436,403,53537,financial activities,1023,Alabama,AL_Autauga County_financial activities,CONSIDER
8,AL,Autauga County,32.5322367,-86.6464395,1593.3020560276436,724,53883,professional and business services,1024,Alabama,AL_Autauga County_professional and business services,CONSIDER
9,AL,Autauga County,32.5322367,-86.6464395,1593.3020560276436,1232,40681,education and health services,1025,Alabama,AL_Autauga County_education and health services,CONSIDER
10,AL,Autauga County,32.5322367,-86.6464395,1593.3020560276436,1527,17294,leisure and hospitality,1026,Alabama,AL_Autauga County_leisure and hospitality,CONSIDER
11,AL,Autauga County,32.5322367,-86.6464395,1593.3020560276436,275,31086,other services,1027,Alabama,AL_Autauga County_other services,CONSIDER
12,AL,Baldwin County,30.6592183,-87.7460666,1694.711395885231,9248,55484,goods-producing,101,Alabama,AL_Baldwin County_goods-producing,CONSIDER
13,AL,Baldwin County,30.6592183,-87.7460666,1694.711395885231,752,46231,natural resources and mining,1011,Alabama,AL_Baldwin County_natural resources and mining,CONSIDER
14,AL,Baldwin County,30.6592183,-87.7460666,1694.711395885231,4841,56833,construction,1012,Alabama,AL_Baldwin County_construction,CONSIDER
15,AL,Baldwin County,30.6592183,-87.7460666,1694.711395885231,3655,55601,manufacturing,1013,Alabama,AL_Baldwin County_manufacturing,CONSIDER
16,AL,Baldwin County,30.6592183,-87.7460666,1694.711395885231,57020,41671,service-providing,102,Alabama,AL_Baldwin County_service-providing,CONSIDER
17,AL,Baldwin County,30.6592183,-87.7460666,1694.711395885231,18301,41832,"trade, transportation, and utilities",1021,Alabama,"AL_Baldwin County_trade, transportation, and utilities",CONSIDER
18,AL,Baldwin County,30.6592183,-87.7460666,1694.711395885231,413,62323,information,1022,Alabama,AL_Baldwin County_information,CONSIDER
19,AL,Baldwin County,30.6592183,-87.7460666,1694.711395885231,4328,60005,financial activities,1023,Alabama,AL_Baldwin County_financial activities,CONSIDER
20,AL,Baldwin County,30.6592183,-87.7460666,1694.711395885231,6566,48232,professional and business services,1024,Alabama,AL_Baldwin County_professional and business services,CONSIDER
21,AL,Baldwin County,30.6592183,-87.7460666,1694.711395885231,10389,51573,education and health services,1025,Alabama,AL_Baldwin County_education and health services,CONSIDER
22,AL,Baldwin County,30.6592183,-87.7460666,1694.711395885231,15026,25864,leisure and hospitality,1026,Alabama,AL_Baldwin County_leisure and hospitality,CONSIDER
23,AL,Baldwin County,30.6592183,-87.7460666,1694.711395885231,1998,42035,other services,1027,Alabama,AL_Baldwin County_other services,CONSIDER
24,AL,Coffee County,31.402258,-85.9896022,1200.9783263622242,4142,42332,goods-producing,101,Alabama,AL_Coffee County_goods-producing,CONSIDER
25,AL,Coffee County,31.402258,-85.9896022,1200.9783263622242,686,41630,natural resources and mining,1011,Alabama,AL_Coffee County_natural resources and mining,CONSIDER
26,AL,Coffee County,31.402258,-85.9896022,1200.9783263622242,398,44161,construction,1012,Alabama,AL_Coffee County_construction,CONSIDER
27,AL,Coffee County,31.402258,-85.9896022,1200.9783263622242,3058,42251,manufacturing,1013,Alabama,AL_Coffee County_manufacturing,CONSIDER
28,AL,Coffee County,31.402258,-85.9896022,1200.9783263622242,9622,37972,service-providing,102,Alabama,AL_Coffee County_service-providing,CONSIDER
29,AL,Coffee County,31.402258,-85.9896022,1200.9783263622242,3097,38932,"trade, transportation, and utilities",1021,Alabama,"AL_Coffee County_trade, transportation, and utilities",CONSIDER
30,AL,Coffee County,31.402258,-85.9896022,1200.9783263622242,81,38620,information,1022,Alabama,AL_Coffee County_information,CONSIDER
31,AL,Coffee County,31.402258,-85.9896022,1200.9783263622242,545,60386,financial activities,1023,Alabama,AL_Coffee County_financial activities,GOOD
32,AL,Coffee County,31.402258,-85.9896022,1200.9783263622242,1731,46037,professional and business services,1024,Alabama,AL_Coffee County_professional and business services,CONSIDER
33,AL,Coffee County,31.402258,-85.9896022,1200.9783263622242,2020,42881,education and health services,1025,Alabama,AL_Coffee County_education and health services,CONSIDER
34,AL,Coffee County,31.402258,-85.9896022,1200.9783263622242,1850,17309,leisure and hospitality,1026,Alabama,AL_Coffee County_leisure and hospitality,CONSIDER
35,AL,Coffee County,31.402258,-85.9896022,1200.9783263622242,298,35030,other services,1027,Alabama,AL_Coffee County_other services,CONSIDER
36,AL,Dale County,31.4306536,-85.609476,863.3909783815067,4674,74398,goods-producing,101,Alabama,AL_Dale County_goods-producing,GOOD
37,AL,Dale County,31.4306536,-85.609476,863.3909783815067,83,43268,natural resources and mining,1011,Alabama,AL_Dale County_natural resources and mining,GOOD
38,AL,Dale County,31.4306536,-85.609476,863.3909783815067,530,51642,construction,1012,Alabama,AL_Dale County_construction,GOOD
39,AL,Dale County,31.4306536,-85.609476,863.3909783815067,4062,77999,manufacturing,1013,Alabama,AL_Dale County_manufacturing,CONSIDER
40,AL,Dale County,31.4306536,-85.609476,863.3909783815067,7718,48345,service-providing,102,Alabama,AL_Dale County_service-providing,GOOD
41,AL,Dale County,31.4306536,-85.609476,863.3909783815067,2675,48914,"trade, transportation, and utilities",1021,Alabama,"AL_Dale County_trade, transportation, and utilities",GOOD
42,AL,Dale County,31.4306536,-85.609476,863.3909783815067,81,70767,information,1022,Alabama,AL_Dale County_information,GOOD
43,AL,Dale County,31.4306536,-85.609476,863.3909783815067,390,52933,financial activities,1023,Alabama,AL_Dale County_financial activities,GOOD
44,AL,Dale County,31.4306536,-85.609476,863.3909783815067,1578,57050,professional and business services,1024,Alabama,AL_Dale County_professional and business services,GOOD
45,AL,Dale County,31.4306536,-85.609476,863.3909783815067,1621,61753,education and health services,1025,Alabama,AL_Dale County_education and health services,GOOD
46,AL,Dale County,31.4306536,-85.609476,863.3909783815067,1185,17437,leisure and hospitality,1026,Alabama,AL_Dale County_leisure and hospitality,CONSIDER
47,AL,Dale County,31.4306536,-85.609476,863.3909783815067,188,27259,other services,1027,Alabama,AL_Dale County_other services,CONSIDER
48,AL,Elmore County,32.597229,-86.1427347,1316.99241172981,3355,56227,goods-producing,101,Alabama,AL_Elmore County_goods-producing,GOOD
49,AL,Elmore County,32.597229,-86.1427347,1316.99241172981,201,52313,natural resources and mining,1011,Alabama,AL_Elmore County_natural resources and mining,CONSIDER
50,AL,Elmore County,32.597229,-86.1427347,1316.99241172981,932,51508,construction,1012,Alabama,AL_Elmore County_construction,CONSIDER
51,AL,Elmore County,32.597229,-86.1427347,1316.99241172981,2222,58560,manufacturing,1013,Alabama,AL_Elmore County_manufacturing,GOOD
52,AL,Elmore County,32.597229,-86.1427347,1316.99241172981,12201,33282,service-providing,102,Alabama,AL_Elmore County_service-providing,CONSIDER
53,AL,Elmore County,32.597229,-86.1427347,1316.99241172981,4432,34083,"trade, transportation, and utilities",1021,Alabama,"AL_Elmore County_trade, transportation, and utilities",CONSIDER
54,AL,Elmore County,32.597229,-86.1427347,1316.99241172981,60,61268,information,1022,Alabama,AL_Elmore County_information,GOOD
55,AL,Elmore County,32.597229,-86.1427347,1316.99241172981,611,54096,financial activities,1023,Alabama,AL_Elmore County_financial activities,GOOD
56,AL,Elmore County,32.597229,-86.1427347,1316.99241172981,963,50874,professional and business services,1024,Alabama,AL_Elmore County_professional and business services,CONSIDER
57,AL,Elmore County,32.597229,-86.1427347,1316.99241172981,2364,38274,education and health services,1025,Alabama,AL_Elmore County_education and health services,CONSIDER
58,AL,Elmore County,32.597229,-86.1427347,1316.99241172981,3304,18700,leisure and hospitality,1026,Alabama,AL_Elmore County_leisure and hospitality,CONSIDER
59,AL,Elmore County,32.597229,-86.1427347,1316.99241172981,466,36425,other services,1027,Alabama,AL_Elmore County_other services,CONSIDER
60,AL,Jefferson County,33.5534439,-86.8965359,1242.5874470045032,40859,73685,goods-producing,101,Alabama,AL_Jefferson County_goods-producing,CONSIDER
61,AL,Jefferson County,33.5534439,-86.8965359,1242.5874470045032,1503,104004,natural resources and mining,1011,Alabama,AL_Jefferson County_natural resources and mining,CONSIDER
62,AL,Jefferson County,33.5534439,-86.8965359,1242.5874470045032,16845,71457,construction,1012,Alabama,AL_Jefferson County_construction,CONSIDER
63,AL,Jefferson County,33.5534439,-86.8965359,1242.5874470045032,22511,73328,manufacturing,1013,Alabama,AL_Jefferson County_manufacturing,CONSIDER
64,AL,Jefferson County,33.5534439,-86.8965359,1242.5874470045032,247411,61778,service-providing,102,Alabama,AL_Jefferson County_service-providing,CONSIDER
65,AL,Jefferson County,33.5534439,-86.8965359,1242.5874470045032,72997,56115,"trade, transportation, and utilities",1021,Alabama,"AL_Jefferson County_trade, transportation, and utilities",CONSIDER
66,AL,Jefferson County,33.5534439,-86.8965359,1242.5874470045032,5830,74172,information,1022,Alabama,AL_Jefferson County_information,CONSIDER
67,AL,Jefferson County,33.5534439,-86.8965359,1242.5874470045032,26195,103899,financial activities,1023,Alabama,AL_Jefferson County_financial activities,CONSIDER
68,AL,Jefferson County,33.5534439,-86.8965359,1242.5874470045032,48356,69260,professional and business services,1024,Alabama,AL_Jefferson County_professional and business services,CONSIDER
69,AL,Jefferson County,33.5534439,-86.8965359,1242.5874470045032,53586,64692,education and health services,1025,Alabama,AL_Jefferson County_education and health services,CONSIDER
70,AL,Jefferson County,33.5534439,-86.8965359,1242.5874470045032,31250,23810,leisure and hospitality,1026,Alabama,AL_Jefferson County_leisure and hospitality,CONSIDER
71,AL,Jefferson County,33.5534439,-86.8965359,1242.5874470045032,9198,51594,other services,1027,Alabama,AL_Jefferson County_other services,GOOD
72,AL,Lauderdale County,34.9041221,-87.6509966,1144.2823310114018,4325,49094,goods-producing,101,Alabama,AL_Lauderdale County_goods-producing,GOOD
73,AL,Lauderdale County,34.9041221,-87.6509966,1144.2823310114018,165,47656,natural resources and mining,1011,Alabama,AL_Lauderdale County_natural resources and mining,CONSIDER
74,AL,Lauderdale County,34.9041221,-87.6509966,1144.2823310114018,1604,52241,construction,1012,Alabama,AL_Lauderdale County_construction,GOOD
75,AL,Lauderdale County,34.9041221,-87.6509966,1144.2823310114018,2556,47212,manufacturing,1013,Alabama,AL_Lauderdale County_manufacturing,CONSIDER
76,AL,Lauderdale County,34.9041221,-87.6509966,1144.2823310114018,19640,37002,service-providing,102,Alabama,AL_Lauderdale County_service-providing,CONSIDER
77,AL,Lauderdale County,34.9041221,-87.6509966,1144.2823310114018,6426,35243,"trade, transportation, and utilities",1021,Alabama,"AL_Lauderdale County_trade, transportation, and utilities",CONSIDER
78,AL,Lauderdale County,34.9041221,-87.6509966,1144.2823310114018,251,40093,information,1022,Alabama,AL_Lauderdale County_information,CONSIDER
79,AL,Lauderdale County,34.9041221,-87.6509966,1144.2823310114018,1380,56121,financial activities,1023,Alabama,AL_Lauderdale County_financial activities,GOOD
80,AL,Lauderdale County,34.9041221,-87.6509966,1144.2823310114018,2100,44876,professional and business services,1024,Alabama,AL_Lauderdale County_professional and business services,CONSIDER
81,AL,Lauderdale County,34.9041221,-87.6509966,1144.2823310114018,4748,47358,education and health services,1025,Alabama,AL_Lauderdale County_education and health services,CONSIDER
82,AL,Lauderdale County,34.9041221,-87.6509966,1144.2823310114018,4140,18306,leisure and hospitality,1026,Alabama,AL_Lauderdale County_leisure and hospitality,CONSIDER
83,AL,Lauderdale County,34.9041221,-87.6509966,1144.2823310114018,594,29983,other services,1027,Alabama,AL_Lauderdale County_other services,CONSIDER
84,AL,Lee County,32.6040644,-85.3530477,1673.364538063213,9616,56409,goods-producing,101,Alabama,AL_Lee County_goods-producing,CONSIDER
85,AL,Lee County,32.6040644,-85.3530477,1673.364538063213,359,64706,natural resources and mining,1011,Alabama,AL_Lee County_natural resources and mining,CONSIDER
86,AL,Lee County,32.6040644,-85.3530477,1673.364538063213,2737,58279,construction,1012,Alabama,AL_Lee County_construction,CONSIDER
87,AL,Lee County,32.6040644,-85.3530477,1673.364538063213,6520,55168,manufacturing,1013,Alabama,AL_Lee County_manufacturing,CONSIDER
88,AL,Lee County,32.6040644,-85.3530477,1673.364538063213,34871,36341,service-providing,102,Alabama,AL_Lee County_service-providing,CONSIDER
89,AL,Lee County,32.6040644,-85.3530477,1673.364538063213,12263,41364,"trade, transportation, and utilities",1021,Alabama,"AL_Lee County_trade, transportation, and utilities",CONSIDER
90,AL,Lee County,32.6040644,-85.3530477,1673.364538063213,456,67971,information,1022,Alabama,AL_Lee County_information,CONSIDER
91,AL,Lee County,32.6040644,-85.3530477,1673.364538063213,1758,62747,financial activities,1023,Alabama,AL_Lee County_financial activities,CONSIDER
92,AL,Lee County,32.6040644,-85.3530477,1673.364538063213,6458,34788,professional and business services,1024,Alabama,AL_Lee County_professional and business services,CONSIDER
93,AL,Lee County,32.6040644,-85.3530477,1673.364538063213,4454,43639,education and health services,1025,Alabama,AL_Lee County_education and health services,CONSIDER
94,AL,Lee County,32.6040644,-85.3530477,1673.364538063213,8334,18770,leisure and hospitality,1026,Alabama,AL_Lee County_leisure and hospitality,CONSIDER
95,AL,Lee County,32.6040644,-85.3530477,1673.364538063213,1149,37670,other services,1027,Alabama,AL_Lee County_other services,CONSIDER
96,AL,Limestone County,34.8102387,-86.9813995,1747.034148752983,7373,60182,goods-producing,101,Alabama,AL_Limestone County_goods-producing,CONSIDER
97,AL,Limestone County,34.8102387,-86.9813995,1747.034148752983,430,50388,natural resources and mining,1011,Alabama,AL_Limestone County_natural resources and mining,CONSIDER
98,AL,Limestone County,34.8102387,-86.9813995,1747.034148752983,2483,67523,construction,1012,Alabama,AL_Limestone County_construction,CONSIDER
99,AL,Limestone County,34.8102387,-86.9813995,1747.034148752983,4461,57040,manufacturing,1013,Alabama,AL_Limestone County_manufacturing,CONSIDER
100,AL,Limestone County,34.8102387,-86.9813995,1747.034148752983,11804,41893,service-providing,102,Alabama,AL_Limestone County_service-providing,CONSIDER
101,AL,Limestone County,34.8102387,-86.9813995,1747.034148752983,5700,43350,"trade, transportation, and utilities",1021,Alabama,"AL_Limestone County_trade, transportation, and utilities",CONSIDER
102,AL,Limestone County,34.8102387,-86.9813995,1747.034148752983,151,39420,information,1022,Alabama,AL_Limestone County_information,CONSIDER
103,AL,Limestone County,34.8102387,-86.9813995,1747.034148752983,614,58020,financial activities,1023,Alabama,AL_Limestone County_financial activities,CONSIDER
104,AL,Limestone County,34.8102387,-86.9813995,1747.034148752983,1521,56352,professional and business services,1024,Alabama,AL_Limestone County_professional and business services,CONSIDER
105,AL,Limestone County,34.8102387,-86.9813995,1747.034148752983,1362,44896,education and health services,1025,Alabama,AL_Limestone County_education and health services,CONSIDER
106,AL,Limestone County,34.8102387,-86.9813995,1747.034148752983,1908,19704,leisure and hospitality,1026,Alabama,AL_Limestone County_leisure and hospitality,CONSIDER
107,AL,Limestone County,34.8102387,-86.9813995,1747.034148752983,548,39011,other services,1027,Alabama,AL_Limestone County_other services,CONSIDER
108,AL,Madison County,34.7642377,-86.5510802,1529.1754301058718,32327,74693,goods-producing,101,Alabama,AL_Madison County_goods-producing,CONSIDER
109,AL,Madison County,34.7642377,-86.5510802,1529.1754301058718,438,114823,natural resources and mining,1011,Alabama,AL_Madison County_natural resources and mining,GOOD
110,AL,Madison County,34.7642377,-86.5510802,1529.1754301058718,7158,63141,construction,1012,Alabama,AL_Madison County_construction,GOOD
111,AL,Madison County,34.7642377,-86.5510802,1529.1754301058718,24731,77326,manufacturing,1013,Alabama,AL_Madison County_manufacturing,CONSIDER
112,AL,Madison County,34.7642377,-86.5510802,1529.1754301058718,133577,63733,service-providing,102,Alabama,AL_Madison County_service-providing,CONSIDER
113,AL,Madison County,34.7642377,-86.5510802,1529.1754301058718,28522,43372,"trade, transportation, and utilities",1021,Alabama,"AL_Madison County_trade, transportation, and utilities",CONSIDER
114,AL,Madison County,34.7642377,-86.5510802,1529.1754301058718,1799,85430,information,1022,Alabama,AL_Madison County_information,CONSIDER
115,AL,Madison County,34.7642377,-86.5510802,1529.1754301058718,6476,75453,financial activities,1023,Alabama,AL_Madison County_financial activities,CONSIDER
116,AL,Madison County,34.7642377,-86.5510802,1529.1754301058718,55778,89945,professional and business services,1024,Alabama,AL_Madison County_professional and business services,CONSIDER
117,AL,Madison County,34.7642377,-86.5510802,1529.1754301058718,19334,57612,education and health services,1025,Alabama,AL_Madison County_education and health services,CONSIDER
118,AL,Madison County,34.7642377,-86.5510802,1529.1754301058718,18279,20844,leisure and hospitality,1026,Alabama,AL_Madison County_leisure and hospitality,CONSIDER
119,AL,Madison County,34.7642377,-86.5510802,1529.1754301058718,3389,36013,other services,1027,Alabama,AL_Madison County_other services,CONSIDER
120,AL,Mobile County,30.6845725,-88.1965682,1125.0569563605034,28938,71785,goods-producing,101,Alabama,AL_Mobile County_goods-producing,CONSIDER
121,AL,Mobile County,30.6845725,-88.1965682,1125.0569563605034,703,55237,natural resources and mining,1011,Alabama,AL_Mobile County_natural resources and mining,GOOD
122,AL,Mobile County,30.6845725,-88.1965682,1125.0569563605034,10310,59601,construction,1012,Alabama,AL_Mobile County_construction,GOOD
123,AL,Mobile County,30.6845725,-88.1965682,1125.0569563605034,17925,79443,manufacturing,1013,Alabama,AL_Mobile County_manufacturing,CONSIDER
124,AL,Mobile County,30.6845725,-88.1965682,1125.0569563605034,117750,49594,service-providing,102,Alabama,AL_Mobile County_service-providing,CONSIDER
125,AL,Mobile County,30.6845725,-88.1965682,1125.0569563605034,40432,45502,"trade, transportation, and utilities",1021,Alabama,"AL_Mobile County_trade, transportation, and utilities",CONSIDER
126,AL,Mobile County,30.6845725,-88.1965682,1125.0569563605034,1725,78119,information,1022,Alabama,AL_Mobile County_information,CONSIDER
127,AL,Mobile County,30.6845725,-88.1965682,1125.0569563605034,7922,88289,financial activities,1023,Alabama,AL_Mobile County_financial activities,CONSIDER
128,AL,Mobile County,30.6845725,-88.1965682,1125.0569563605034,19932,56625,professional and business services,1024,Alabama,AL_Mobile County_professional and business services,CONSIDER
129,AL,Mobile County,30.6845725,-88.1965682,1125.0569563605034,26106,56654,education and health services,1025,Alabama,AL_Mobile County_education and health services,CONSIDER
130,AL,Mobile County,30.6845725,-88.1965682,1125.0569563605034,16532,19937,leisure and hospitality,1026,Alabama,AL_Mobile County_leisure and hospitality,CONSIDER
131,AL,Mobile County,30.6845725,-88.1965682,1125.0569563605034,5102,44802,other services,1027,Alabama,AL_Mobile County_other services,CONSIDER
132,AL,Montgomery County,32.2028812,-86.2044615,1200.320710791361,17896,60201,goods-producing,101,Alabama,AL_Montgomery County_goods-producing,CONSIDER
133,AL,Montgomery County,32.2028812,-86.2044615,1200.320710791361,140,54190,natural resources and mining,1011,Alabama,AL_Montgomery County_natural resources and mining,GOOD
134,AL,Montgomery County,32.2028812,-86.2044615,1200.320710791361,4460,63244,construction,1012,Alabama,AL_Montgomery County_construction,GOOD
135,AL,Montgomery County,32.2028812,-86.2044615,1200.320710791361,13297,59243,manufacturing,1013,Alabama,AL_Montgomery County_manufacturing,GOOD
136,AL,Montgomery County,32.2028812,-86.2044615,1200.320710791361,74576,47535,service-providing,102,Alabama,AL_Montgomery County_service-providing,CONSIDER
137,AL,Montgomery County,32.2028812,-86.2044615,1200.320710791361,22537,46297,"trade, transportation, and utilities",1021,Alabama,"AL_Montgomery County_trade, transportation, and utilities",CONSIDER
138,AL,Montgomery County,32.2028812,-86.2044615,1200.320710791361,1365,59978,information,1022,Alabama,AL_Montgomery County_information,GOOD
139,AL,Montgomery County,32.2028812,-86.2044615,1200.320710791361,5812,78218,financial activities,1023,Alabama,AL_Montgomery County_financial activities,CONSIDER
140,AL,Montgomery County,32.2028812,-86.2044615,1200.320710791361,17472,50273,professional and business services,1024,Alabama,AL_Montgomery County_professional and business services,CONSIDER
141,AL,Montgomery County,32.2028812,-86.2044615,1200.320710791361,13290,53103,education and health services,1025,Alabama,AL_Montgomery County_education and health services,GOOD
142,AL,Montgomery County,32.2028812,-86.2044615,1200.320710791361,10607,20686,leisure and hospitality,1026,Alabama,AL_Montgomery County_leisure and hospitality,CONSIDER
143,AL,Montgomery County,32.2028812,-86.2044615,1200.320710791361,3493,46275,other services,1027,Alabama,AL_Montgomery County_other services,CONSIDER
144,AL,Morgan County,34.4544844,-86.8464021,1228.820713582047,16704,72105,goods-producing,101,Alabama,AL_Morgan County_goods-producing,CONSIDER
145,AL,Morgan County,34.4544844,-86.8464021,1228.820713582047,174,55110,natural resources and mining,1011,Alabama,AL_Morgan County_natural resources and mining,GOOD
146,AL,Morgan County,34.4544844,-86.8464021,1228.820713582047,3549,61604,construction,1012,Alabama,AL_Morgan County_construction,GOOD
147,AL,Morgan County,34.4544844,-86.8464021,1228.820713582047,12981,75204,manufacturing,1013,Alabama,AL_Morgan County_manufacturing,CONSIDER
148,AL,Morgan County,34.4544844,-86.8464021,1228.820713582047,25815,42314,service-providing,102,Alabama,AL_Morgan County_service-providing,CONSIDER
149,AL,Morgan County,34.4544844,-86.8464021,1228.820713582047,9241,45032,"trade, transportation, and utilities",1021,Alabama,"AL_Morgan County_trade, transportation, and utilities",CONSIDER
150,AL,Morgan County,34.4544844,-86.8464021,1228.820713582047,259,64760,information,1022,Alabama,AL_Morgan County_information,GOOD
151,AL,Morgan County,34.4544844,-86.8464021,1228.820713582047,1754,61399,financial activities,1023,Alabama,AL_Morgan County_financial activities,GOOD
152,AL,Morgan County,34.4544844,-86.8464021,1228.820713582047,5165,48869,professional and business services,1024,Alabama,AL_Morgan County_professional and business services,CONSIDER
153,AL,Morgan County,34.4544844,-86.8464021,1228.820713582047,4159,42792,education and health services,1025,Alabama,AL_Morgan County_education and health services,CONSIDER
154,AL,Morgan County,34.4544844,-86.8464021,1228.820713582047,4295,19511,leisure and hospitality,1026,Alabama,AL_Morgan County_leisure and hospitality,CONSIDER
155,AL,Morgan County,34.4544844,-86.8464021,1228.820713582047,943,39886,other services,1027,Alabama,AL_Morgan County_other services,CONSIDER
156,AL,Russell County,32.2898113,-85.1869798,1477.5044497119734,3259,61493,goods-producing,101,Alabama,AL_Russell County_goods-producing,GOOD
157,AL,Russell County,32.2898113,-85.1869798,1477.5044497119734,86,36950,natural resources and mining,1011,Alabama,AL_Russell County_natural resources and mining,CONSIDER
158,AL,Russell County,32.2898113,-85.1869798,1477.5044497119734,585,52373,construction,1012,Alabama,AL_Russell County_construction,CONSIDER
159,AL,Russell County,32.2898113,-85.1869798,1477.5044497119734,2588,64372,manufacturing,1013,Alabama,AL_Russell County_manufacturing,GOOD
160,AL,Russell County,32.2898113,-85.1869798,1477.5044497119734,7551,34612,service-providing,102,Alabama,AL_Russell County_service-providing,CONSIDER
161,AL,Russell County,32.2898113,-85.1869798,1477.5044497119734,2458,33764,"trade, transportation, and utilities",1021,Alabama,"AL_Russell County_trade, transportation, and utilities",CONSIDER
162,AL,Russell County,32.2898113,-85.1869798,1477.5044497119734,76,68597,information,1022,Alabama,AL_Russell County_information,CONSIDER
163,AL,Russell County,32.2898113,-85.1869798,1477.5044497119734,713,51141,financial activities,1023,Alabama,AL_Russell County_financial activities,CONSIDER
164,AL,Russell County,32.2898113,-85.1869798,1477.5044497119734,754,33185,professional and business services,1024,Alabama,AL_Russell County_professional and business services,CONSIDER
165,AL,Russell County,32.2898113,-85.1869798,1477.5044497119734,1691,44521,education and health services,1025,Alabama,AL_Russell County_education and health services,CONSIDER
166,AL,Russell County,32.2898113,-85.1869798,1477.5044497119734,1608,17225,leisure and hospitality,1026,Alabama,AL_Russell County_leisure and hospitality,CONSIDER
167,AL,Russell County,32.2898113,-85.1869798,1477.5044497119734,251,34633,other services,1027,Alabama,AL_Russell County_other services,CONSIDER
168,AL,Shelby County,33.2630428,-86.6780894,1547.9569515822816,11253,64413,goods-producing,101,Alabama,AL_Shelby County_goods-producing,CONSIDER
169,AL,Shelby County,33.2630428,-86.6780894,1547.9569515822816,450,71872,natural resources and mining,1011,Alabama,AL_Shelby County_natural resources and mining,CONSIDER
170,AL,Shelby County,33.2630428,-86.6780894,1547.9569515822816,5476,63602,construction,1012,Alabama,AL_Shelby County_construction,CONSIDER
171,AL,Shelby County,33.2630428,-86.6780894,1547.9569515822816,5328,64618,manufacturing,1013,Alabama,AL_Shelby County_manufacturing,CONSIDER
172,AL,Shelby County,33.2630428,-86.6780894,1547.9569515822816,63797,61649,service-providing,102,Alabama,AL_Shelby County_service-providing,CONSIDER
173,AL,Shelby County,33.2630428,-86.6780894,1547.9569515822816,19356,61244,"trade, transportation, and utilities",1021,Alabama,"AL_Shelby County_trade, transportation, and utilities",CONSIDER
174,AL,Shelby County,33.2630428,-86.6780894,1547.9569515822816,992,84327,information,1022,Alabama,AL_Shelby County_information,CONSIDER
175,AL,Shelby County,33.2630428,-86.6780894,1547.9569515822816,10999,92191,financial activities,1023,Alabama,AL_Shelby County_financial activities,CONSIDER
176,AL,Shelby County,33.2630428,-86.6780894,1547.9569515822816,12984,68758,professional and business services,1024,Alabama,AL_Shelby County_professional and business services,CONSIDER
177,AL,Shelby County,33.2630428,-86.6780894,1547.9569515822816,8742,52958,education and health services,1025,Alabama,AL_Shelby County_education and health services,CONSIDER
178,AL,Shelby County,33.2630428,-86.6780894,1547.9569515822816,8258,21871,leisure and hospitality,1026,Alabama,AL_Shelby County_leisure and hospitality,CONSIDER
179,AL,Shelby County,33.2630428,-86.6780894,1547.9569515822816,2467,46049,other services,1027,Alabama,AL_Shelby County_other services,CONSIDER
180,AL,Talladega County,33.3693135,-86.1759302,1270.4479463862635,11592,63462,goods-producing,101,Alabama,AL_Talladega County_goods-producing,GOOD
181,AL,Talladega County,33.3693135,-86.1759302,1270.4479463862635,454,69606,natural resources and mining,1011,Alabama,AL_Talladega County_natural resources and mining,GOOD
182,AL,Talladega County,33.3693135,-86.1759302,1270.4479463862635,1307,54771,construction,1012,Alabama,AL_Talladega County_construction,GOOD
183,AL,Talladega County,33.3693135,-86.1759302,1270.4479463862635,9832,64334,manufacturing,1013,Alabama,AL_Talladega County_manufacturing,GOOD
184,AL,Talladega County,33.3693135,-86.1759302,1270.4479463862635,13281,37975,service-providing,102,Alabama,AL_Talladega County_service-providing,CONSIDER
185,AL,Talladega County,33.3693135,-86.1759302,1270.4479463862635,4781,40518,"trade, transportation, and utilities",1021,Alabama,"AL_Talladega County_trade, transportation, and utilities",CONSIDER
186,AL,Talladega County,33.3693135,-86.1759302,1270.4479463862635,80,55367,information,1022,Alabama,AL_Talladega County_information,GOOD
187,AL,Talladega County,33.3693135,-86.1759302,1270.4479463862635,658,52410,financial activities,1023,Alabama,AL_Talladega County_financial activities,GOOD
188,AL,Talladega County,33.3693135,-86.1759302,1270.4479463862635,2220,37709,professional and business services,1024,Alabama,AL_Talladega County_professional and business services,CONSIDER
